M;5464;F;2021-08-14;29;4;;;213;2022-02-15;;
M;5466;F;2021-08-14;29;4;;;137;2022-02-15;;
M;5467;F;2021-08-14;29;4;;;208;2022-02-15;;
M;5468;F;2021-08-14;29;4;;;187;2022-02-15;;
M;5469;F;2021-08-14;29;4;;;191;2022-02-15;;
M;5470;F;2021-08-14;29;4;;;172;2022-02-15;;
M;5473;F;2021-08-14;29;4;;;202;2022-02-15;;
M;5474;F;2021-08-14;29;4;;;175;2022-02-15;;
M;5475;F;2021-08-14;29;4;;;208;2022-02-15;;
M;5477;F;2021-08-14;29;4;;;155;2022-02-15;;
M;5478;F;2021-08-14;29;4;;;238;2022-02-15;;
M;5479;F;2021-08-14;29;4;;;219;2022-02-15;;
M;5480;F;2021-08-14;29;4;;;235;2022-02-15;;
M;5481;F;2021-08-14;29;4;;;176;2022-02-15;;
M;5482;F;2021-08-14;29;4;;;234;2022-02-15;;
M;5483;F;2021-08-14;29;4;;;212;2022-02-15;;
M;5484;F;2021-08-14;29;4;;;189;2022-02-15;;
M;5485;F;2021-08-14;29;4;;;160;2022-02-15;;
M;5486;F;2021-08-14;29;4;;;210;2022-02-15;;
M;5487;F;2021-08-14;29;4;;;175;2022-02-15;;
M;5488;F;2021-08-14;29;4;;;150;2022-02-15;;
M;5489;F;2021-08-14;29;4;;;200;2022-02-15;;
M;5491;F;2021-08-14;29;4;;;160;2022-02-15;;
M;5492;F;2021-08-14;29;4;;;185;2022-02-15;;
M;5494;F;2021-08-14;29;4;;;228;2022-02-15;;
M;5495;F;2021-08-14;29;4;;;197;2022-02-15;;
M;5562;F;2021-03-18;29;4;;;259;2022-02-15;;
M;5590;F;2021-03-18;29;4;;;250;2022-02-15;;
M;5591;F;2021-08-14;29;4;;;200;2022-02-15;;
M;5593;F;2021-08-14;29;4;;;200;2022-02-15;;
M;6114;F;2021-08-14;29;4;;;137;2022-02-15;;
M;6126;F;2021-08-14;29;4;;;227;2022-02-15;;
M;6165;F;2021-08-14;29;4;;;200;2022-02-15;;
M;6174;F;2021-08-14;29;4;;;210;2022-02-15;;
M;6180;F;2021-08-14;29;4;;;240;2022-02-15;;
M;6187;F;2021-08-14;29;4;;;219;2022-02-15;;
M;6192;F;2021-08-14;29;4;;;226;2022-02-15;;
M;6197;F;2021-08-14;29;4;;;216;2022-02-15;;
M;6198;F;2021-08-14;29;4;;;225;2022-02-15;;
M;6209;F;2021-08-14;29;4;;;237;2022-02-15;;
M;6211;F;2021-08-14;29;4;;;201;2022-02-15;;
M;6212;F;2021-08-14;29;4;;;217;2022-02-15;;
M;6215;F;2021-08-14;29;4;;;213;2022-02-15;;
M;6219;F;2021-08-14;29;4;;;215;2022-02-15;;
M;6231;F;2021-03-18;29;4;;;257;2022-02-15;;
M;6234;F;2021-08-14;29;4;;;220;2022-02-15;;
M;6241;F;2021-03-18;29;4;;;243;2022-02-15;;
M;6250;F;2021-08-14;29;4;;;223;2022-02-15;;
M;6251;F;2021-08-14;29;4;;;225;2022-02-15;;
M;6256;F;2021-08-14;29;4;;;239;2022-02-15;;
M;6257;F;2021-08-14;29;4;;;240;2022-02-15;;
M;6258;F;2021-03-18;29;4;;;244;2022-02-15;;
M;6266;F;2021-08-14;29;4;;;211;2022-02-15;;
M;6270;F;2021-08-14;29;4;;;165;2022-02-15;;
M;6447;F;2021-03-18;29;4;;;246;2022-02-15;;
M;6455;F;2021-03-18;29;4;;;257;2022-02-15;;
M;6461;F;2021-03-18;29;4;;;251;2022-02-15;;
M;6554;F;2021-03-18;29;4;;;258;2022-02-15;;
M;6629;F;2021-03-18;29;4;;;252;2022-02-15;;
M;6670;F;2021-03-18;29;4;;;254;2022-02-15;;
M;6671;F;2021-08-14;29;4;;;230;2022-02-15;;
M;6687;F;2021-03-18;29;4;;;259;2022-02-15;;
M;6692;F;2021-03-18;29;4;;;251;2022-02-15;;
M;6698;F;2021-08-14;29;4;;;228;2022-02-15;;
M;6711;F;2021-03-18;29;4;;;258;2022-02-15;;
M;6763;F;2021-03-18;29;4;;;250;2022-02-15;;
M;6847;F;2021-08-14;29;4;;;200;2022-02-15;;
M;6865;F;2021-08-14;29;4;;;224;2022-02-15;;
M;6866;F;2021-03-18;29;4;;;243;2022-02-15;;
M;6867;F;2021-08-14;29;4;;;190;2022-02-15;;
M;6868;F;2021-03-18;29;4;;;252;2022-02-15;;
M;6870;F;2021-08-14;29;4;;;160;2022-02-15;;
M;6871;F;2021-03-18;29;4;;;287;2022-02-15;;
M;6872;F;2021-08-14;29;4;;;219;2022-02-15;;
M;6873;F;2021-08-14;29;4;;;234;2022-02-15;;
M;6875;F;2021-03-18;29;4;;;269;2022-02-15;;
M;6876;F;2021-08-14;29;4;;;197;2022-02-15;;
M;6883;F;2021-08-14;29;4;;;230;2022-02-15;;
M;6884;F;2021-03-18;29;4;;;290;2022-02-15;;
M;6888;F;2021-03-18;29;4;;;249;2022-02-15;;
M;6889;F;2021-03-18;29;4;;;245;2022-02-15;;
M;6890;F;2021-03-18;29;4;;;260;2022-02-15;;
M;6892;F;2021-08-14;29;4;;;240;2022-02-15;;
M;6893;F;2021-03-18;29;4;;;259;2022-02-15;;
M;6922;F;2021-03-18;29;4;;;261;2022-02-15;;
M;6926;F;2021-08-14;29;4;;;235;2022-02-15;;
M;6945;F;2021-03-18;29;4;;;278;2022-02-15;;
M;6950;F;2021-03-18;29;4;;;285;2022-02-15;;
M;6954;F;2021-03-18;29;4;;;270;2022-02-15;;
M;6972;F;2021-03-18;29;4;;;290;2022-02-15;;
M;6973;F;2021-03-18;29;4;;;271;2022-02-15;;
M;6976;F;2021-03-18;29;4;;;242;2022-02-15;;
M;6979;F;2021-03-18;29;4;;;267;2022-02-15;;
M;7000;F;2021-03-18;29;4;;;277;2022-02-15;;
M;7002;F;2021-03-18;29;4;;;292;2022-02-15;;
M;7004;F;2021-03-18;29;4;;;276;2022-02-15;;
M;7006;F;2021-03-18;29;4;;;265;2022-02-15;;
M;7007;F;2021-03-18;29;4;;;242;2022-02-15;;
M;7008;F;2021-03-18;29;4;;;277;2022-02-15;;
M;7011;F;2021-03-18;29;4;;;274;2022-02-15;;
M;7066;F;2021-08-14;29;4;;;198;2022-02-15;;
M;7130;F;2021-08-14;29;4;;;220;2022-02-15;;
M;7133;F;2021-03-18;29;4;;;271;2022-02-15;;
M;7134;F;2021-03-18;29;4;;;255;2022-02-15;;
M;7220;F;2021-08-14;29;4;;;230;2022-02-15;;
M;7221;F;2021-03-18;29;4;;;254;2022-02-15;;
M;8013;F;2021-03-18;29;4;;;249;2022-02-15;;
M;8077;F;2021-08-14;29;4;;;215;2022-02-15;;
M;8078;F;2021-08-14;29;4;;;221;2022-02-15;;
M;8080;F;2021-08-14;29;4;;;210;2022-02-15;;
M;8081;F;2021-03-18;29;4;;;297;2022-02-15;;
M;8082;F;2021-08-14;29;4;;;217;2022-02-15;;
M;8084;F;2021-08-14;29;4;;;230;2022-02-15;;
M;8369;F;2021-03-18;29;4;;;253;2022-02-15;;
M;8387;F;2021-03-18;29;4;;;247;2022-02-15;;
M;8389;F;2021-03-18;29;4;;;258;2022-02-15;;
M;8550;F;2021-03-18;29;4;;;290;2022-02-15;;
M;8720;F;2021-03-18;29;4;;;271;2022-02-15;;
M;8721;F;2021-03-18;29;4;;;294;2022-02-15;;
M;8722;F;2021-03-18;29;4;;;260;2022-02-15;;
M;8724;F;2021-08-14;29;4;;;221;2022-02-15;;
M;8727;F;2021-03-18;29;4;;;260;2022-02-15;;
M;8728;F;2021-08-14;29;4;;;235;2022-02-15;;
M;8729;F;2021-08-14;29;4;;;183;2022-02-15;;
M;8730;F;2021-08-14;29;4;;;190;2022-02-15;;
M;8731;F;2021-08-14;29;4;;;226;2022-02-15;;
M;8732;F;2021-08-14;29;4;;;185;2022-02-15;;
M;8733;F;2021-08-14;29;4;;;165;2022-02-15;;
M;8734;F;2021-03-18;29;4;;;265;2022-02-15;;
M;9994;F;2021-03-18;29;4;;;254;2022-02-15;;
M;8203;F;2020-10-19;29;4;;;435;2022-02-15;;
M;6271;F;2021-03-18;29;4;;;292;2022-02-15;;
M;4776;F;2021-08-17;18;4;;;85;2022-02-15;;
M;4177;F;2021-08-14;29;4;;;211;2022-02-15;;
M;1845;F;2021-08-14;29;4;;;210;2022-02-15;;
