M;2088;F;2019-10-25;29;6;3;;395;2022-02-15;;Prenha;07/03/2022
M;5833;F;2020-10-19;29;6;1;;318;2022-02-15;;Prenha;07/03/2022
M;5905;F;2020-10-19;29;6;1;;320;2022-02-15;;Prenha;07/03/2022
M;5306;F;2020-10-19;29;6;2;;325;2022-02-15;;Prenha;07/03/2022
M;5603;F;2020-10-19;29;6;2;;326;2022-02-15;;Prenha;07/03/2022
M;5956;F;2020-10-19;29;6;2;;326;2022-02-15;;Prenha;07/03/2022
M;5584;F;2020-10-19;29;6;2;;327;2022-02-15;;Prenha;07/03/2022
M;6565;F;2020-10-19;29;6;2;;332;2022-02-15;;Prenha;07/03/2022
M;6000;F;2020-10-19;29;6;2;;332;2022-02-15;;Prenha;07/03/2022
M;5910;F;2020-10-19;29;6;1;;339;2022-02-15;;Prenha;07/03/2022
M;5321;F;2020-10-19;29;6;2;;340;2022-02-15;;Prenha;07/03/2022
M;6423;F;2020-10-19;29;6;1;;340;2022-02-15;;Prenha;07/03/2022
M;5934;F;2020-10-19;29;6;1;;344;2022-02-15;;Prenha;07/03/2022
M;5169;F;2020-10-19;29;6;1;;346;2022-02-15;;Prenha;07/03/2022
M;5963;F;2020-10-19;29;6;2;;350;2022-02-15;;Prenha;07/03/2022
M;4958;F;2020-10-19;29;6;2;;350;2022-02-15;;Prenha;07/03/2022
M;6043;F;2020-10-19;29;6;2;;351;2022-02-15;;Prenha;07/03/2022
M;6095;F;2020-10-19;29;6;2;;352;2022-02-15;;Prenha;07/03/2022
M;5501;F;2020-10-19;29;6;1;;353;2022-02-15;;Prenha;07/03/2022
M;4012;F;2020-10-19;29;6;1;;353;2022-02-15;;Prenha;07/03/2022
M;5390;F;2020-10-19;29;6;2;;353;2022-02-15;;Prenha;07/03/2022
M;3216;F;2020-10-19;29;6;2;;354;2022-02-15;;Prenha;07/03/2022
M;5881;F;2020-10-19;29;6;1;;354;2022-02-15;;Prenha;07/03/2022
