M;2177;F;2021-08-14;29;5;;;230;2022-02-15;;Parida;
M;2206;F;2021-03-18;29;5;;;260;2022-02-15;;Parida;
M;2260;F;2020-04-22;29;5;;;388;2022-02-15;;Parida;
M;2271;F;2021-03-18;29;5;;;294;2022-02-15;;Parida;
M;2278;F;2020-10-19;29;5;;;321;2022-02-15;;Parida;
M;2280;F;2020-10-19;29;5;;;325;2022-02-15;;Parida;
M;2344;F;2021-03-18;29;5;;;300;2022-02-15;;Parida;
M;2841;F;2021-08-14;29;5;;;237;2022-02-15;;Parida;
M;3101;F;2021-08-14;29;5;;;236;2022-02-15;;Parida;
M;3622;F;2020-10-19;29;5;;;341;2022-02-15;;Parida;
M;3818;F;2021-03-18;29;5;;;298;2022-02-15;;Parida;
M;3819;F;2021-03-18;29;5;;;245;2022-02-15;;Parida;
M;3829;F;2021-03-18;29;5;;;245;2022-02-15;;Parida;
M;3871;F;2021-03-18;29;5;;;246;2022-02-15;;Parida;
M;3878;F;2021-03-18;29;5;;;268;2022-02-15;;Parida;
M;4309;F;2020-04-22;29;5;;;376;2022-02-15;;Parida;
M;5042;F;2021-03-18;29;5;;;265;2022-02-15;;Parida;
M;5167;F;2021-03-18;29;5;;;263;2022-02-15;;Parida;
M;5183;F;2021-03-18;29;5;;;288;2022-02-15;;Parida;
M;6274;F;2020-04-22;29;5;;;368;2022-02-15;;Parida;
M;6277;F;2021-03-18;29;5;;;300;2022-02-15;;Parida;
M;6302;F;2020-10-19;29;5;;;345;2022-02-15;;Parida;
M;6309;F;2020-04-22;29;5;;;375;2022-02-15;;Parida;
M;7216;F;2021-08-14;29;5;;;225;2022-02-15;;Parida;
BRIN;8;F;2022-02-11;22;5;;;0;2022-02-15;;;
BRIN;7;M;2022-02-28;22;5;;;0;2022-02-15;;;
BRIN;6;M;2022-03-12;22;5;;;0;2022-02-15;;;
BRIN;5;F;2022-03-29;22;5;;;0;2022-02-15;;;
M;4784;M;2021-09-09;22;5;;;90;2022-02-15;;;
M;4788;M;2021-09-07;22;5;;;136;2022-02-15;;;
M;4790;M;2021-08-17;22;5;;;92;2022-02-15;;;
M;4792;F;2021-10-31;22;5;;;98;2022-02-15;;;
M;4794;F;2021-09-08;22;5;;;91;2022-02-15;;;
M;4795;F;2021-08-16;22;5;;;125;2022-02-15;;;
M;4796;F;2021-09-07;22;5;;;122;2022-02-15;;;
M;4797;F;2021-08-20;22;5;;;102;2022-02-15;;;
M;4799;F;2021-09-21;22;5;;;86;2022-02-15;;;
M;4800;F;2021-09-01;22;5;;;104;2022-02-15;;;
M;4806;M;2021-09-26;22;5;;;82;2022-02-15;;;
M;8708;F;2021-10-12;22;5;;;90;2022-02-15;;;
M;8709;F;2022-01-07;22;5;;;53;2022-02-15;;;
M;8710;F;2021-10-13;22;5;;;61;2022-02-15;;;
M;8711;F;2021-10-25;22;5;;;79;2022-02-15;;;
M;8712;M;2022-03-01;22;5;;;53;2022-02-15;;;
